Job Title,Company Name,Location,Salary Estimate,Rating,Job Description
Python AI/ML Developer,"Weavers Web Solutions Pvt. Ltd
4.6",India,₹30K – ₹60K/mo (Employer provided),4.6,N/A
Software Developer,N/A,Bengaluru,₹3L – ₹7L/yr (Employer provided),N/A,N/A
Front End Developer,N/A,Delhi,₹6L – ₹9L/yr (Employer provided),N/A,N/A
Gen Ai Developers,N/A,Bengaluru,₹4L – ₹16L/yr (Employer provided),N/A,N/A
AI Automation (N8N) Developer,N/A,India,₹2L – ₹4L/yr (Employer provided),N/A,N/A
AI Developer,N/A,Cochin,₹20K – ₹30K/mo (Employer provided),N/A,N/A
Junior HTML Developer,N/A,India,N/A,N/A,N/A
Fresher Artificial Intelligence Developer,N/A,Chennai,₹15K – ₹20K/mo (Employer provided),N/A,N/A
AI/ML Developer,Shayona Technology,Ahmedabad,₹4L – ₹7L/yr (Glassdoor Est.),N/A,N/A
AI Developer,N/A,Gāndhīnagar,₹12L – ₹20L/yr (Employer provided),N/A,N/A
AI Developer,"Infopro Learning
3.5",Noida,₹3L – ₹7L/yr (Glassdoor Est.),3.5,N/A
Generative AI Developer,"Prodapt
3.6",India,N/A,3.3,N/A
AI & Workflow Automation Consultant,N/A,Remote,₹6L – ₹16L/yr (Employer provided),N/A,N/A
AI Developer,"Franciscan Solutions
3.4",Noida,₹22K – ₹25K/mo (Employer provided),3.4,N/A
AI/ ML Designer/Developer,N/A,India,₹35K – ₹50K/mo (Employer provided),N/A,N/A
AI/ML Developer,"Mindinventory
4.1",India,₹7L – ₹10L/yr (Employer provided),4.1,N/A
Advanced JavaScript Developer,"accede solution
3.0",Remote,₹75K – ₹80K/mo (Employer provided),3,N/A
Mobile App Developer AI,N/A,Remote,₹13K – ₹25K/mo (Employer provided),N/A,N/A
AI Engineer,N/A,Remote,₹5L – ₹8L/yr (Employer provided),N/A,N/A
Gen AI Developer,"Creative Synergies Group
4.0",Bengaluru,₹5L – ₹6L/yr (Glassdoor Est.),4,N/A
Gen AI+Python Fullstack Developer,N/A,Remote,₹25L/yr (Employer provided),N/A,N/A
AI/ML Engineer (Python Developer),"Cybernetyx
4.1",Bengaluru,₹5L – ₹6L/yr (Glassdoor Est.),4.1,N/A
Senior Agentic AI developer,"FullStackTechies
5.0",Remote,₹5L – ₹6L/yr (Employer provided),5,N/A
Fullstack MERN Developer – AI & AWS Integration (Vibe AI Developer),"Freshot Robotics
4.4",Bengaluru,N/A,N/A,N/A
Python AI/ML Developer,"Desirous Global Consulting
4.0",Mohali,₹2L – ₹7L/yr (Glassdoor Est.),4,N/A
EY - GDS Consulting - AI and DATA - Tableau Developer,"EY
3.7",Mumbai,N/A,3.7,N/A
AI Automation speacialist,N/A,Remote,N/A,N/A,N/A
Python Development,N/A,Bengaluru,N/A,N/A,N/A
Full-Stack Developer,N/A,Remote,N/A,N/A,N/A
Advanced JavaScript Developer,N/A,Remote,N/A,N/A,N/A
Front End UI Developer,N/A,Mumbai,N/A,N/A,N/A
Software Developer - Frontend,N/A,Remote,₹5L – ₹8L/yr (Employer provided),N/A,N/A
AI/ML Developer,N/A,Nāgpur,₹10L – ₹18L/yr (Employer provided),N/A,N/A
AI/ML Developer,"Entit Consultancy Services Pvt Ltd
4.7",Bhopal,₹8L/yr (Employer provided),4.7,N/A
Python AI/ML Developer,N/A,Mohali,N/A,N/A,N/A
Power BI Developer,"BizFlow
3.2",India,₹15K – ₹48K/mo (Employer provided),3.2,N/A
"Senior Software Developer, Machine Learning",N/A,India,N/A,N/A,N/A
Frontend Developer (React Js),N/A,Remote,N/A,N/A,N/A
Python AI and ML Developer,N/A,India,N/A,N/A,N/A
AI/ML Associate Engineer,N/A,Hyderābād,N/A,N/A,N/A
AI Developer,N/A,Bengaluru,N/A,N/A,N/A
AI Agent Development Intern,N/A,Remote,N/A,N/A,N/A
Intern - AI Developer,"Axs Solutions
2.6",India,N/A,2.6,N/A
ML/AI Developer,"Novisync
3.4",Visakhapatnam,₹4L – ₹9L/yr (Glassdoor Est.),3.4,N/A
Product Delivery Manager,N/A,Pune,₹16L – ₹20L/yr (Employer provided),N/A,N/A
AI Engineer,"CoinFantasy
3.2",Chennai,₹5L – ₹20L/yr (Employer provided),3.2,N/A
Gen AI Developer,"Aritha
3.4",Bengaluru,₹5L – ₹6L/yr (Glassdoor Est.),3.4,N/A
AI Developer,N/A,Delhi,₹14K – ₹67K/mo (Employer provided),N/A,N/A
Senior AI Developer,N/A,Indore,₹17L/yr (Employer provided),N/A,N/A
AI Python Sraper,N/A,Remote,₹40K – ₹70K/mo (Employer provided),N/A,N/A
AI Developer,N/A,Mohali,₹25K – ₹60K/mo (Employer provided),N/A,N/A
AI/ML DEVELOPER,"LogicRays Technologies
4.9",Ahmedabad,N/A,4.9,N/A
AI/ML Developer,"Glasier Inc
4.8",Ahmedabad,₹4L – ₹6L/yr (Glassdoor Est.),4.8,N/A
Python AI ML Developer,"Vaisesika Consulting
4.7",Remote,N/A,4.6,N/A
Applied AI Engineer,"Webscale
3.8",Remote,₹20L – ₹30L/yr (Employer provided),3.8,N/A
Engineering Trainee - Full Stack and AI,"BerryWorks
5.0",Cochin,N/A,5,N/A
Fullstack Developer,"Techolution
3.8",Remote,N/A,3.8,N/A
AI IoT Developer,N/A,India,₹20K – ₹40K/mo (Employer provided),N/A,N/A
Junior Full Stack Developer,N/A,India,₹5L – ₹7L/yr (Employer provided),N/A,N/A
Python Developer,"Intellect Outsource
3.0",Thrissur,₹1L – ₹6L/yr (Glassdoor Est.),3,N/A
Software Developer (React Js),N/A,India,₹6L/yr (Employer provided),N/A,N/A
AI/ML Developer,N/A,Pune,₹2L/mo (Employer provided),N/A,N/A
AI/ML Developer,"smartData Enterprises
3.3",Nāgpur,₹35K – ₹50K/mo (Employer provided),3.3,N/A
"Senior Software Engineer - .NET core, Angular or React and SQL","Optum
3.5",Noida,₹6L – ₹10L/yr (Glassdoor Est.),3.5,N/A
AI/ML Engineer,"AKONI TECHNOLOGIES LTD
5.0",Remote,N/A,5,N/A
Frontend Developer Internship,N/A,Remote,N/A,N/A,N/A
AI Software Developer,"Technobits Digital
3.6",Vadodara,₹2L – ₹5L/yr (Glassdoor Est.),3.6,N/A
Senior Developer - AI Technology,"Syngenta Group
4.0",Pune,₹6L – ₹7L/yr (Glassdoor Est.),4,N/A
AI Developer in California Based Company (Permanent Remote Work ),Capital Placement Services,Gurgaon,N/A,N/A,N/A
Analyst/Developer,N/A,Remote,₹2L – ₹5L/yr (Employer provided),N/A,N/A
Junior Python Developer,"Zzazz Inc
4.0",Bengaluru,₹3L – ₹8L/yr (Glassdoor Est.),4,N/A
MATLAB and Python Developer,N/A,India,₹20K – ₹35K/mo (Employer provided),N/A,N/A
Artifial Intelligence (AI) Developer,Streamonweb,Gurgaon,₹97K – ₹6L/yr (Glassdoor Est.),N/A,N/A
AI Agent Developer Evangelist,"Engenia Technologies
5.0",India,N/A,5,N/A
Full Stack Developer – Generative AI,N/A,Bengaluru,₹4L – ₹14L/yr (Employer provided),N/A,N/A
Experienced Python Developer (Remote | Full-Time),N/A,Remote,₹80K/mo (Employer provided),N/A,N/A
AI/ML Engineer,"Abstrabit Technologies Pvt Ltd
5.0",Bengaluru,₹5L – ₹6L/yr (Glassdoor Est.),5,N/A
Python/AI Developer,N/A,India,₹52.27 – ₹55.48/hr (Employer provided),N/A,N/A
AI - Developer,N/A,Bengaluru,N/A,N/A,N/A
D365/ Power Platform Developer,"MERP Systems, Inc.
3.7",Remote,₹10L – ₹30L/yr (Employer provided),3.7,N/A
Personal Injury Paralegal (AI-Generated Settlement Demand Reviewer),"Codvo.ai
3.7",Remote,N/A,3.7,N/A
Generative AI Developer,"Company: ArisGlobal
2.7",Bengaluru,N/A,2.7,N/A
Associate Trainee,"Stratacent
4.2",Pune,₹7L – ₹8L/yr (Glassdoor Est.),4.2,N/A
Gen AI Developer,"Infosys Limited
3.6",Bengaluru,₹4L – ₹9L/yr (Glassdoor Est.),3.6,N/A
Node.js Developer with AI/ML Expertise,N/A,India,₹4L – ₹8L/yr (Employer provided),N/A,N/A
Associate I AI Engineer,"S&P Global
4.1",Gurgaon,₹6L – ₹10L/yr (Glassdoor Est.),4.1,N/A
CA0162 | React Developer,"Cloudangles
4.0",Hyderābād,₹3L – ₹5L/yr (Glassdoor Est.),4,N/A
Python Developer,"Muks Robotics AI Pvt.Ltd.
3.6",Pune,₹4L – ₹8L/yr (Glassdoor Est.),3.6,N/A
AI Developer,"Webential Technologies Pvt Ltd
3.0",Ahmedabad,₹4L – ₹7L/yr (Glassdoor Est.),3,N/A
Salesforce Developer,"Vamstar
3.3",Remote,₹12L – ₹20L/yr (Employer provided),3.3,N/A
AI Application Developer,"Nio Digital
5.0",Coimbatore,₹4L – ₹7L/yr (Glassdoor Est.),3.1,N/A
AI developer,"SKF
3.2",Bengaluru,₹2L – ₹8L/yr (Glassdoor Est.),3.2,N/A
AI Developer,"eDOT-Solutions
2.0",Vāsco Da Gāma,N/A,2,N/A
Developer - Python,"Wipro Limited
3.6",Bengaluru,₹4L – ₹7L/yr (Glassdoor Est.),3.6,N/A
Flutter Developer Intern,N/A,India,₹20K – ₹55K/mo (Employer provided),N/A,N/A
Full Stack Developer Internship,N/A,Remote,N/A,N/A,N/A
Python Developer (Freshers),"Amplework
4.0",Jaipur,₹4L – ₹7L/yr (Glassdoor Est.),4,N/A
AI/ML Developer,"Conference Technologies, Inc.
4.1",Pune,₹4L – ₹11L/yr (Glassdoor Est.),4.1,N/A
Transcription / Subtitling Specialist (Freelance),"ElevenLabs
4.5",India,N/A,4.5,N/A
Fullstack Developer (AI+React),"Optimum Data Analytics
3.3",Remote,N/A,3.3,N/A
AI Developer,"RChilli Inc.
3.8",Mohali,₹2L – ₹7L/yr (Glassdoor Est.),3.8,N/A
AI/ML Developer,"Ajath Infotech
4.1",Gurgaon,₹2L – ₹4L/yr (Glassdoor Est.),4.1,N/A
React Developer,"Luxoft
3.8",Remote,N/A,3.8,N/A
Web Developer Intern,N/A,Noida,₹10K/mo (Employer provided),N/A,N/A
AI/ML Engineer,N/A,Ahmedabad,₹6L – ₹15L/yr (Employer provided),N/A,N/A
Gen AI Developer/Specialist - Tamilnadu,"Photon
4.2",Chennai,₹7L – ₹8L/yr (Glassdoor Est.),4.2,N/A
Salesforce Developer,N/A,Remote,N/A,N/A,N/A
Conversational AI Consultant,"Google
4.3",Bengaluru,N/A,4.3,N/A
Python Developer with AI Experience,N/A,Remote,₹36K – ₹96K/mo (Employer provided),N/A,N/A
Senior Full Stack Developer (React + Node.js),N/A,Remote,₹96K – ₹1L/mo (Employer provided),N/A,N/A
"Cloud Engineer, AI","Google
4.3",Bengaluru,₹3L – ₹9L/yr (Glassdoor Est.),4.3,N/A
NodeJs Backend Developer,N/A,India,₹5L – ₹8L/yr (Employer provided),N/A,N/A
Android Developer Notification & Automation Specialist,N/A,Remote,N/A,N/A,N/A
Python Developer,N/A,Visakhapatnam,₹25K – ₹35K/mo (Employer provided),N/A,N/A
Python - Machine Learning & AI Developer,N/A,Mohali,N/A,N/A,N/A
Python programming with AI,Admire Solution,Erode,₹20K – ₹30K/mo (Employer provided),N/A,N/A
EY-GDS Consulting-AI And DATA- Shiny-R developer -Gig,"EY
3.7",Bengaluru,₹4L – ₹7L/yr (Glassdoor Est.),3.7,N/A
Backend Developer,N/A,Remote,₹65K – ₹75K/mo (Employer provided),N/A,N/A
AI Software Engineer -Experienced,N/A,Remote,₹8L/yr (Employer provided),N/A,N/A
AI Developer,N/A,Mumbai,₹8L – ₹12L/yr (Employer provided),N/A,N/A
"AI Developer -Product, Data & Technology - Tools India","SAP
4.2",Bengaluru,N/A,4.2,N/A
"Python Data Mining (AI,ML) Developer",Onprice Infotech,Bhopal,N/A,N/A,N/A
AI Developer,"POWER IT SERVICES
2.7",Hyderābād,₹80K – ₹90K/mo (Employer provided),2.7,N/A
AI/ML Developer,"Evon Technologies
4.4",India,N/A,4.4,N/A
AI Enthusiast and System / Software Developer,N/A,Muzaffarpur,₹2L – ₹5L/yr (Employer provided),N/A,N/A
Android Developer - Kotlin,"Arccus Inc
5.0",Remote,₹20K – ₹55K/mo (Employer provided),5,N/A
"Salesforce Developer (All Clouds, Apex, LWC, Integrations)",N/A,Remote,₹4L – ₹11L/yr (Employer provided),N/A,N/A
AI Backend developer,N/A,Andhāri,₹3L – ₹8L/yr (Employer provided),N/A,N/A
AI Agent Developer Intern,"Techmero
4.1",India,₹10K/mo (Employer provided),4.1,N/A
Java Backend Developer,N/A,Remote,N/A,N/A,N/A
Power Platform Developer,N/A,India,₹30K – ₹60K/mo (Employer provided),N/A,N/A
Front End Developer,"MicroStrategy India
3.2",Pune,₹7L – ₹10L/yr (Glassdoor Est.),3.2,N/A
Junior Software Developer (Fresher) Internship,"Cognic Systems
3.7",Jabalpur,₹4L – ₹7L/yr (Glassdoor Est.),3.7,N/A
Gen AI Developer RAG,N/A,Chennai,₹1L – ₹2L/mo (Employer provided),N/A,N/A
AI Full Stack Developer Intern,"CrossML
4.2",Chandigarh,₹10K/mo (Employer provided),4.3,N/A
Core Java Developer,"Roadcast Tech. Solutions Pvt. Ltd.
4.0",Delhi,₹8L – ₹15L/yr (Employer provided),4,N/A
Flutter developer,N/A,Cochin,₹20K – ₹45K/mo (Employer provided),N/A,N/A
Python AI/ML Developer,"DigiMantra Labs
4.1",Mohali,₹2L – ₹5L/yr (Glassdoor Est.),4.1,N/A
NoSQL DBA + Snowflake Developer,"Diro
4.0",Delhi,₹6L – ₹10L/yr (Employer provided),4,N/A
AI Developer,"BioQuest
3.4",Bengaluru,N/A,3.4,N/A
React – FastAPI – Python Developer (Prompt Engineering),N/A,India,N/A,N/A,N/A
Process Developer - cash apps,"Genpact
3.9",Hyderābād,₹4L – ₹9L/yr (Glassdoor Est.),3.9,N/A
Software Developer - AI and .Net Development,N/A,Bengaluru,₹3L – ₹7L/yr (Employer provided),N/A,N/A
.NET and C# Software Developer,"Caminosoft AI
4.0",Remote,N/A,4.3,N/A
Gen AI Programmer,"Ubisoft
3.6",Pune,N/A,3.6,N/A
AI Engineer/Developer,"DataEconomy
4.4",Hyderābād,₹6L – ₹8L/yr (Glassdoor Est.),4.4,N/A
Junior Software Developer,"Xylem
3.7",Bengaluru,₹5L – ₹8L/yr (Glassdoor Est.),3.7,N/A
Full Stack Developer - Trainee,"Cami.AI
3.0",Cochin,₹5L – ₹7L/yr (Glassdoor Est.),3.7,N/A
UiPath Developer,"Arch Systems, LLC
4.2",Remote,₹24L – ₹30L/yr (Employer provided),4.2,N/A
Frontend developer (Reactjs),"IAURO SYSTEMS PRIVATE LIMITED
4.0",Pune,₹7L – ₹9L/yr (Employer provided),4,N/A
Generative AI Platform,"CGI
3.7",Bengaluru,₹3L – ₹4L/yr (Glassdoor Est.),3.7,N/A
AI/ML Developer,"Macro Global (MG)
4.8",Tiruchchirāppalli,₹4L – ₹9L/yr (Glassdoor Est.),4.8,N/A
PYTHON DEVELOPER (AI/ML/DS),N/A,India,₹10K/mo (Employer provided),N/A,N/A
AI/ML Developer - Audio Speech recognition,"LG Soft India
3.1",Bengaluru,₹5L – ₹7L/yr (Glassdoor Est.),3.1,N/A
Consultant - AI ML Developer,"Genpact
3.9",Hyderābād,N/A,3.9,N/A
Unity Developer,Xogar Games,Bengaluru,₹5L – ₹8L/yr (Glassdoor Est.),N/A,N/A
AI Developer,"Cyperts digital solutions private limited
3.3",India,₹20K – ₹25K/mo (Employer provided),3.3,N/A
Translation Specialist (Freelance),"ElevenLabs
4.5",India,N/A,4.5,N/A
"Software Developer, AI","Endpoint Clinical
3.4",Bengaluru,₹4L – ₹9L/yr (Glassdoor Est.),3.4,N/A
React Developer – GravityWrite,"WebsiteLearners
4.6",Chennai,₹2L – ₹3L/yr (Glassdoor Est.),4.6,N/A
Artificial Intelligence Engineer,N/A,Remote,₹20L/yr (Employer provided),N/A,N/A
Frontend Developers,"SFJ Business solutions
4.6",Remote,₹80K/mo (Employer provided),4.6,N/A
.Net Developer,"Techolution
3.8",Remote,N/A,3.8,N/A
AI Developer,"Arcitech
4.3",Mumbai,₹2L – ₹8L/yr (Glassdoor Est.),4.3,N/A
AI/ML Developer Job,"OSP Labs
4.5",India,N/A,4.5,N/A
Internship -AI,N/A,Chennai,N/A,N/A,N/A
Artificial Intelligence Developer/AI Developer,"Capanicus Technologies
4.3",Mohali,₹50K – ₹60K/mo (Employer provided),4.3,N/A
Intern Full Stack Developer,N/A,Remote,₹5K/mo (Employer provided),N/A,N/A
AI Backend Developer,"Zeta Global
3.4",Bengaluru,N/A,3.4,N/A
Python Developer – Machine Learning & AI (2-3 Years Experience),"KNS Technologies
4.4",Bengaluru,N/A,N/A,N/A
Software Developer,"Oracle
3.8",Bengaluru,N/A,3.8,N/A
Mobile App Developer (React Native),N/A,Remote,₹70K – ₹1L/mo (Employer provided),N/A,N/A
Backend Engineer,"Zelis
3.7",Hyderābād,₹7L – ₹9L/yr (Glassdoor Est.),3.7,N/A
Python Developer,"Apple
4.1",Hyderābād,₹3L – ₹7L/yr (Glassdoor Est.),4.1,N/A
Junior Developer,"Desirous Global Consulting
4.0",Chennai,₹5L – ₹9L/yr (Glassdoor Est.),4,N/A
Python Application Developer,"SNS System
4.4",Remote,N/A,4.4,N/A
UI Developer,"Grid Dynamics
3.9",Bengaluru,N/A,3.9,N/A
Generative AI Developer Freshers,"CIS
1.0",Indore,₹3L – ₹5L/yr (Glassdoor Est.),1,N/A
Senior Ai Agent Developer,"GoDaddy
3.9",India,N/A,3.9,N/A
Full Stack Developer - Backend,N/A,Remote,₹50K/mo (Employer provided),N/A,N/A
Junior Full Stack Developer Position (WFH only),"Desirous Global Consulting
4.0",Chennai,N/A,N/A,N/A
AI/ML developer,Ultimech,India,N/A,N/A,N/A
Web Developer,N/A,Cochin,₹10K – ₹20K/mo (Employer provided),N/A,N/A
RPA/AI Developer,"Equifax
3.6",Thiruvananthapuram,₹5L – ₹10L/yr (Glassdoor Est.),3.6,N/A
Python Backend Developer,N/A,Hyderābād,₹12L/yr (Employer provided),N/A,N/A
Nodejs Developer,We Remote Devs,India,₹15L/yr (Employer provided),5,N/A
Python/ AI and ML Developer,"Revclerx Pvt Ltd
3.6",Mohali,₹16K – ₹68K/mo (Employer provided),3.6,N/A
Java Developer,"Infosys Limited
3.6",Hyderābād,₹4L – ₹8L/yr (Glassdoor Est.),3.6,N/A
Java Developer,Apexon,Chennai,₹14L/yr (Employer provided),N/A,N/A
Generative AI Developer,"XoriantːIN
3.9",Pune,₹5L/yr (Glassdoor Est.),3.9,N/A
Python Developer,"Techolution
3.8",Remote,N/A,3.8,N/A
AI Orchestration Developer - Machine Learning Group,"Qualcomm
3.9",Bengaluru,₹2L – ₹3L/yr (Glassdoor Est.),3.9,N/A
Graduate SDE/ SDE - 1 | Generative AI Engineer,"Fynd
3.1",Mumbai,₹8L – ₹10L/yr (Glassdoor Est.),3.1,N/A
Frontend Developer,"Cyberhaven
3.7",Bengaluru,₹60K – ₹64K/yr (Glassdoor Est.),3.7,N/A
Software Developer for AI Products (Global),"Linde plc
3.6",Bengaluru,N/A,3.6,N/A
Asp.net Core Developer,"nCircle Tech Pvt. Ltd.
4.2",Remote,₹8L – ₹15L/yr (Employer provided),4.2,N/A
"Front End Developer (HTML, CSS, Tailwind)","EnactOn Technologies
4.5",Surat,₹6L/yr (Employer provided),4.5,N/A
Web Developer,N/A,India,₹10K – ₹42K/mo (Employer provided),N/A,N/A
RPA DEVELOPER I,"Electronic Arts
4.1",Hyderābād,₹6L – ₹10L/yr (Glassdoor Est.),4.1,N/A
AI/ML Developer,"miniOrange
3.1",India,N/A,3.1,N/A
"Staff Software Developer, Supply Chain Execution","Kinaxis Inc.
4.0",Bengaluru,₹4L – ₹9L/yr (Glassdoor Est.),4,N/A
Genesys AI Developer,"CGI
3.7",Bengaluru,N/A,3.7,N/A
Technical Editor,N/A,Remote,₹3L – ₹4L/yr (Employer provided),N/A,N/A
Release Management Engineer / Developer,"Infinite Ranges
3.4",Remote,N/A,3.4,N/A
Frontend Developer (Immd. Appointment),"MediaJenie
2.9",India,₹40K – ₹60K/mo (Employer provided),2.9,N/A
Streamlit Developer with AI & Data Integration Experience,N/A,Remote,N/A,N/A,N/A
Frontend Developer,"HELLO PARENT
3.1",Gurgaon,₹2L – ₹5L/yr (Glassdoor Est.),3.1,N/A
Front End Developer,N/A,India,₹5L/yr (Employer provided),N/A,N/A
ReactJS Developer,N/A,Mangalore,₹20L/yr (Employer provided),N/A,N/A
Senior AI/ML Developer,N/A,Salem,₹6L – ₹8L/yr (Employer provided),N/A,N/A
"AI/ML, Chatbot Developer","Augray
3.6",Chennai,₹3L – ₹7L/yr (Glassdoor Est.),3.6,N/A
Full Stack Developer,"DIRO
4.0",Delhi,₹80K – ₹2L/mo (Employer provided),4,N/A
Senior AI/ML Developer-Remote,"Saffo Solution Technology
4.2",Remote,N/A,4.2,N/A
Fullstack Developer (Trainee/Intern),N/A,India,₹5K/mo (Employer provided),N/A,N/A
AI Platform Developers,"Dextrasys
2.4",Tiruchchirāppalli,₹2L – ₹7L/yr (Glassdoor Est.),2.4,N/A
Developer Intern (Angular),N/A,Remote,N/A,N/A,N/A
UI Developer - Design to Code Specialist,N/A,Remote,₹12K – ₹31K/mo (Employer provided),N/A,N/A
Power Automate Developer,"Dicetek LLC
4.2",Remote,N/A,4.2,N/A
Salesforce AppExchange Developer,"Cobalt
4.1",India,₹10L – ₹21L/yr (Employer provided),4.2,N/A
CMS Developer,N/A,India,₹6L – ₹10L/yr (Employer provided),N/A,N/A
UI Developer-BR-P1,"Atlas Systems
3.9",Bengaluru,₹3L – ₹4L/yr (Glassdoor Est.),3.9,N/A
EY-GDS Consulting-AI And DATA-SQL Developer-Senior,"EY
3.7",Cochin,₹3L – ₹4L/yr (Glassdoor Est.),3.7,N/A
AI Python Engineer,"OpenText
3.3",Bengaluru,₹4L – ₹9L/yr (Glassdoor Est.),3.3,N/A
Fresher - Blockchain developer,"Rejolut Technology Solutions Pvt Ltd
3.6",Mumbai,₹4L – ₹5L/yr (Employer provided),3.6,N/A
AIML Developer,"AmpleLogic
3.9",India,₹15L – ₹20L/yr (Employer provided),3.9,N/A
Sr VBA Developer,"Techolution
3.8",Remote,N/A,3.8,N/A
ReactJS Developer,N/A,Erode,₹20K – ₹30K/mo (Employer provided),N/A,N/A
Frontend Developer,"SilentEight
3.3",Bengaluru,N/A,3.3,N/A
ReactJS Developer,N/A,Bengaluru,N/A,N/A,N/A
Junior PHP Developer,N/A,Bengaluru,₹13K – ₹30K/mo (Employer provided),N/A,N/A
SE/ SSE - Android Developer,"ixigo
4.1",Gurgaon,N/A,4.1,N/A
Intern- Data Science,"Aereo
4.1",Bengaluru,N/A,4.1,N/A
Game Developer,"Nestsoft technologies
3.4",India,₹35K – ₹60K/mo (Employer provided),3.4,N/A
Python/Django Developer,"Oodles Technologies
3.4",Haryāna,₹7L – ₹10L/yr (Employer provided),3.4,N/A
Business Analyst,N/A,Remote,₹10L – ₹15L/yr (Employer provided),N/A,N/A
Python AWS Developer,N/A,Remote,₹12L – ₹18L/yr (Employer provided),N/A,N/A
Sr RPA Developer -Gen Ai,"Elfonze Technologies
4.9",Goa,N/A,4.9,N/A
Power Platform Developer,"Autodesk
4.1",Bengaluru,₹3L – ₹6L/yr (Glassdoor Est.),4.1,N/A
Reporting Gen Ai Developer,"PepsiCo
3.9",Hyderābād,₹4L – ₹8L/yr (Glassdoor Est.),3.9,N/A
RPA,"Trionxt Software
4.8",Remote,N/A,4.8,N/A
Angular Developer,"Somnetics
4.3",Remote,N/A,4.3,N/A
AI Intern,"Copper Digital
4.1",Gurgaon,N/A,4.1,N/A
Python AI/ML Developer,"Emorphis Technologies
4.0",Indore,₹5L – ₹7L/yr (Glassdoor Est.),4,N/A
"Back-end Developer (Remote, India)","Mohr Partners
3.4",India,N/A,3.4,N/A
AI Engineer - RAG,N/A,Indore,₹10L/yr (Employer provided),N/A,N/A
AI Developer,"PradeepIT Consulting Services
4.5",Pune,₹4L – ₹6L/yr (Glassdoor Est.),4.5,N/A
SF Developer,"Bounteous
3.4",India,N/A,3.4,N/A
AI & Automation Associate,N/A,India,₹15K – ₹40K/mo (Employer provided),N/A,N/A
AI Speech Systems Developer,N/A,Mumbai,₹10L – ₹30L/yr (Employer provided),N/A,N/A
Python+ AI/ML Developer,N/A,Mohali,₹20K – ₹50K/mo (Employer provided),N/A,N/A
GenAI App Developer- Intern,"The Modern Data Company
3.9",Bengaluru,N/A,3.9,N/A
Python AI/ML Developer,"Ergobite Tech Solutions
5.0",Pune,₹4L – ₹7L/yr (Glassdoor Est.),4.8,N/A
Senior AI Developer,"DCKAP
4.6",Remote,N/A,4.6,N/A
Junior Python Developer,N/A,Mohali,₹8K – ₹25K/mo (Employer provided),N/A,N/A
R&D Sr. Software Developer - Frontend,"ABB
4.0",Bengaluru,₹5L – ₹8L/yr (Glassdoor Est.),4,N/A
Java Developer,"Knack Consulting Services Pvt Ltd
4.2",Noida,₹3L – ₹8L/yr (Glassdoor Est.),4.2,N/A
Senior AI/ML Developer,"White Mastery Systems
3.6",Chennai,₹7L – ₹15L/yr (Employer provided),3.6,N/A
Software Developer - Web Application,"McKinsey & Company
4.0",Chennai,₹9L – ₹10L/yr (Glassdoor Est.),4,N/A
Senior Backend Developer,N/A,Remote,₹42L – ₹45L/yr (Employer provided),N/A,N/A
Full Stack Developer,N/A,Nashik,₹3L – ₹5L/yr (Employer provided),N/A,N/A
GPU Kernel Developer - AI Models,"Advanced Micro Devices, Inc
3.9",Bengaluru,₹5L – ₹6L/yr (Glassdoor Est.),3.9,N/A
Software Developer - Front-end,Mindkosh Technologies,Delhi,N/A,4,N/A
Gen AI Developer,"Ailoitte Technologies
4.4",Bengaluru,₹5L – ₹6L/yr (Glassdoor Est.),4.4,N/A
